name;id;interface;owner;cmd;state
SBS1#BOH-RECENT-STATIND.QEF;52473457;undefined;system;24716688;{viewstate,[{<<"width">>,1128},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BOH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_PACKID_2">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATETIME_3">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILENAME_4">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_RECCOUNT_5">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_ERRCOUNT_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"Duration_7">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_ESID_8">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_EXE_9">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_VERSION_10">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_JOB_11">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_HOST_12">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_THREAD_13">>},{<<"width">>,85},{<<"hidden">>,false}]]}
SBS0#UNKNOWN-SUB-ISRV.QEF;52580680;undefined;system;52460456;{viewstate,[{<<"width">>,340},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"W_MESSAGE_1">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"COUNT(*)_2">>},{<<"width">>,202},{<<"hidden">>,false}]]}
SBS0#HIH-RECENT-SMSC.QEF;14749993;undefined;system;12250974;{viewstate,[{<<"width">>,1449},{<<"height">>,279},{<<"y">>,454},{<<"x">>,359}],[[{<<"name">>,<<"HIH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_SRCTYPE_2">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_MAPID_3">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATETIME_4">>},{<<"width">>,183},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_FILENAME_5">>},{<<"width">>,193},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_RECCOUNT_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_ERRCOUNT_7">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_ESID_8">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATEFC_9">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATELC_10">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"SPEED_11">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"DELAY_12">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_JOB_13">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_HOST_14">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_VERSION_15">>},{<<"width">>,91},{<<"hidden">>,false}]]}
SBS1#BOH-RECENT-MSCCU.QEF;98171849;undefined;system;60611329;{viewstate,[{<<"width">>,1184},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BOH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_PACKID_2">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATETIME_3">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILENAME_4">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_RECCOUNT_5">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_ERRCOUNT_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"Speed_7">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"Duration_8">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_ESID_9">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_EXE_10">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_VERSION_11">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_JOB_12">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_HOST_13">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_THREAD_14">>},{<<"width">>,85},{<<"hidden">>,false}]]}
SBS1#BIH-RECENT-OPER.QEF;29585208;undefined;system;30772162;{viewstate,[{<<"width">>,1312},{<<"height">>,229},{<<"y">>,367},{<<"x">>,478}],[[{<<"name">>,<<"BIH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_SRCTYPE_2">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_MAPID_3">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_FILESEQ_4">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_DATETIME_5">>},{<<"width">>,221},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_FILENAME_6">>},{<<"width">>,299},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_RECCOUNT_7">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_ESID_8">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"Speed_9">>},{<<"width">>,55},{<<"hidden">>,false}]]}
SBS1#BOH-RECENT-AAAMERGE.QEF;57723865;undefined;system;132937547;{viewstate,[{<<"width">>,888},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BOH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_PACKID_2">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILESEQ_3">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATETIME_4">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILENAME_5">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_RECCOUNT_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATEFC_7">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATELC_8">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"Speed_9">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_ESID_10">>},{<<"width">>,73},{<<"hidden">>,false}]]}
SBS1#ALL-TABLES-LIST.QEF;1958887;undefined;system;43813273;{viewstate,[{<<"width">>,340},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"TABLE_NAME_1">>},{<<"width">>,282},{<<"hidden">>,false}]]}
SBS1#BOH-RECENT-MSC.QEF;101599195;undefined;system;100605761;{viewstate,[{<<"width">>,716},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BOH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_PACKID_2">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILESEQ_3">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATETIME_4">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILENAME_5">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_RECCOUNT_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"Speed_7">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_ESID_8">>},{<<"width">>,73},{<<"hidden">>,false}]]}
SBS1#SMS-IW-TERM-OPKEY.QEF;87688545;undefined;system;116450097;{viewstate,[{<<"width">>,556},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BDA_DAY_1">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BDA_SCA_2">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BDA_DATETIME_3">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BDA_MSISDN_A_4">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BDA_IMSI_5">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BDA_MSISDN_B_6">>},{<<"width">>,97},{<<"hidden">>,false}]]}
SBS0#UNKNOWN-SUB-ALL.QEF;10151596;undefined;system;100997514;{viewstate,[{<<"width">>,412},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"SUBSTR(W_MESSAGE,1,4)_1">>},{<<"width">>,151},{<<"hidden">>,false}],[{<<"name">>,<<"TRUNC(W_ERRORTIME)_2">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"COUNT(*)_3">>},{<<"width">>,73},{<<"hidden">>,false}]]}
SBS1#BOH-RECENT-COMPRESS.QEF;125015354;undefined;system;98285966;{viewstate,[{<<"width">>,1356},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BOH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_PACKID_2">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATETIME_3">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILENAME_4">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_RECCOUNT_5">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_ERRCOUNT_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"Speed_7">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"Duration_8">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_ESID_9">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATEFC_10">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATELC_11">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_EXE_12">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_VERSION_13">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_JOB_14">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_HOST_15">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_THREAD_16">>},{<<"width">>,85},{<<"hidden">>,false}]]}
SBS1#BDETAIL.QEF;131461802;undefined;system;34552576;{viewstate,[{<<"width">>,1745},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BD_ID_1">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SRCTYPE_2">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATETIME_3">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DEMO_4">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BIHID_5">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MAPSID_6">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BIRECNO_7">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BOHID1_8">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACSID1_9">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BORECNO1_10">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BOHID2_11">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACSID2_12">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BORECNO2_13">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BOHID3_14">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACSID3_15">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BORECNO3_16">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CONID_17">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PMVID_18">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TARID_19">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NPI_A_20">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TON_A_21">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PID_A_22">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSISDN_A_23">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TON_B_24">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NPI_B_25">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PID_B_26">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSISDN_B_27">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IMSI_28">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LENGTH_29">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PREPAID_30">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NODENAME_31">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SERVICE_32">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SHORTID_33">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ITEMNO_34">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_KEYWORD_35">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LANGID_36">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_REQTYPE_37">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BILLRATE_38">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTCU_39">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RETSHAREPV_40">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RETSHAREMO_41">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_VSMSCID_42">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CONSOLIDATION_43">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_STATUS_44">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TERMDATE_45">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SETTLING_46">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SETID_47">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_STORAGE_48">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DBIDSTORE_49">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATESTORE_50">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ARCHIVE_51">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DBIDARCH_52">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATEARCH_53">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RECTYPE_54">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IDENTITY_55">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_REQSERV_56">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SUBSERV_57">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_OPERATION_58">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MULTSM_59">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SMSEQ_60">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ANSTYPE_61">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RETCODE_62">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RESPMEDIA_63">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SMSCRESP_64">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TMINODE_65">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_REQID_66">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SERVKEY_67">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BILLTEXT_68">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LOCATION_69">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_INFO_70">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ZNID_71">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NETWORK_72">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TPID_73">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_STYPE_74">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BILLTIME_75">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGID_76">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TRCLASS_77">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTTR_78">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TOCID_79">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CDRTID_80">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_INT_81">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IW_82">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AAATS_83">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CONSTID_84">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ERRID_85">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BILLED_86">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RATED_87">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACIDHB_88">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_OUTPUTHB_89">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BILLINGDOMAIN_90">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TRANSPORTMEDIUM_91">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CATEGORY_92">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TAXRATE_93">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TESTMODE_94">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_REQUESTID_95">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_COUNTTR_96">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_VSPRCID_97">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ORIGSUBMIT_98">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ONLINECHARGE_99">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LTTREQRECCOUNT_100">>},{<<"width">>,127},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LTTDNRECCOUNT_101">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LTTDNDATETIME_102">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_GART_103">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SHOW_104">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CAMPAIGN_105">>},{<<"width">>,91},{<<"hidden">>,false}]]}
SBS2#BDCUCIDXB.QEF;28257833;undefined;system;70736771;{viewstate,[],[]}
SBS0#HIH-RECENT-MSC.QEF;39890693;undefined;system;25201092;{viewstate,[{<<"width">>,1443},{<<"height">>,306},{<<"y">>,381},{<<"x">>,8}],[[{<<"name">>,<<"HIH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_SRCTYPE_2">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_MAPID_3">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_FILESEQ_4">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATETIME_5">>},{<<"width">>,200},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_FILENAME_6">>},{<<"width">>,215},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_RECCOUNT_7">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_ERRCOUNT_8">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_ESID_9">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATEFC_10">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATELC_11">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"DURATION_12">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"SPEED_13">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"DELAY_14">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_EXE_15">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_JOB_16">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_HOST_17">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_VERSION_18">>},{<<"width">>,91},{<<"hidden">>,false}]]}
SBS2#ILPLOG.QEF;108136468;undefined;system;131420872;{viewstate,[],[]}
